Row.ID,Order.ID,Customer.Name,Order.Date,Order.Priority,Order.Quantity,Sales,Discount,Ship.Mode,Profit,Unit.Price,Shipping.Cost,Region,Customer.Segment,Product.Category,Product.Container,Product.Base.Margin,Ship.Date,Return.Status
2791,52611,Cathy Prescott,25-04-2011,Medium,11,24.95,0.09,Regular Air,-5.14,2.18,1.38,Ontario,Corporate,Office Supplies,Wrap Bag,0.44,25-04-2011,1
2792,52805,Vivek Grady,28-09-2011,High,20,596.56,0.04,Express Air,60.7,29.99,5.5,Ontario,Corporate,Technology,Small Box,0.51,28-09-2011,1
2793,52833,Todd Sumrall,24-12-2011,Medium,8,317.82,0.02,Regular Air,-33.09,37.76,12.9,Ontario,Consumer,Office Supplies,Small Box,0.57,25-12-2011,0
2794,52930,Sarah Foster,08-11-2011,Low,16,136.98,0.04,Regular Air,44.12,8.74,1.39,Ontario,Corporate,Office Supplies,Small Box,0.38,12-11-2011,0
2795,53127,Tony Chapman,11-05-2011,High,50,1893.29,0.07,Regular Air,857.34,37.7,2.99,Ontario,Consumer,Office Supplies,Small Box,0.35,12-05-2011,0
2796,53349,Alejandro Grove,10-04-2010,Low,46,11002.66,0.07,Delivery Truck,2349.29,243.98,43.32,Ontario,Corporate,Furniture,Jumbo Drum,0.55,19-04-2010,0
2797,53476,Steve Nguyen,11-06-2009,Not Specified,14,481.4,0.04,Regular Air,150.72,35.44,5.09,Ontario,Small Business,Office Supplies,Small Box,0.38,11-06-2009,0
2798,53671,Laura Armstrong,10-06-2011,Medium,41,236.68,0.08,Regular Air,-82.79,5.74,5.01,Ontario,Small Business,Office Supplies,Small Box,0.39,11-06-2011,0
2799,53766,Laura Armstrong,13-10-2009,Not Specified,22,3122.55,0.07,Delivery Truck,-574.56,145.98,46.2,Ontario,Corporate,Furniture,Jumbo Box,0.69,14-10-2009,0
2800,53795,Sandra Flanagan,30-01-2012,High,40,264.6,0.1,Express Air,-93.06,6.48,6.22,Ontario,Home Office,Office Supplies,Small Box,0.37,31-01-2012,0
2801,54209,Arthur Prichep,15-08-2012,Medium,21,664.989,0.04,Regular Air,170.46,35.99,5.99,Ontario,Home Office,Technology,Wrap Bag,0.38,17-08-2012,0
2802,54369,Ryan Akin,02-03-2009,Not Specified,47,421.08,0,Express Air,82.31,8.33,1.99,Ontario,Consumer,Technology,Small Pack,0.52,04-03-2009,0
2803,54850,Nat Carroll,24-12-2010,Not Specified,16,2834.96,0.07,Regular Air,587.64,178.47,19.99,Ontario,Home Office,Office Supplies,Small Box,0.55,24-12-2010,0
2804,54950,Stephanie Ulpright,05-12-2010,High,26,174.58,0.08,Regular Air,-57.17,6.84,4.42,Ontario,Consumer,Office Supplies,Small Pack,0.58,06-12-2010,0
2805,55172,Katherine Nockton,03-12-2010,Not Specified,1,37.89,0,Regular Air,-120.97,35.41,1.99,Ontario,Corporate,Technology,Small Pack,0.43,04-12-2010,1
2806,55235,Jane Waco,06-10-2010,Low,33,2532.6175,0,Regular Air,730.51,85.99,2.79,Ontario,Corporate,Technology,Small Box,0.58,08-10-2010,1
2807,55300,Sally Hughsby,20-02-2009,High,37,159.89,0.03,Regular Air,-185.17,4.06,6.89,Ontario,Consumer,Office Supplies,Small Box,0.6,22-02-2009,0
2808,55553,John Castell,17-07-2009,Medium,32,177.52,0.05,Regular Air,52.61,5.68,1.39,Ontario,Small Business,Office Supplies,Small Box,0.38,18-07-2009,0
2809,55747,John Lucas,02-12-2012,High,36,17560.95,0.09,Delivery Truck,4801.82,500.98,26,Ontario,Small Business,Furniture,Jumbo Drum,0.6,03-12-2012,1
2810,55779,Katherine Nockton,10-03-2012,Critical,26,4073.17,0.08,Delivery Truck,376.21,160.98,30,Ontario,Home Office,Furniture,Jumbo Drum,0.62,11-03-2012,0
2811,56418,John Lucas,12-04-2012,Critical,47,1613.84,0.09,Regular Air,226.76,34.76,8.22,Ontario,Corporate,Office Supplies,Small Box,0.57,13-04-2012,0
2812,56580,Karen Daniels,14-08-2011,Not Specified,9,73.05,0.1,Regular Air,-17.03,8.34,4.82,Ontario,Consumer,Office Supplies,Small Box,0.4,14-08-2011,0
2813,56807,Scott Cohen,21-04-2009,High,1,47.04,0.06,Regular Air,-24.63,42.98,4.62,Ontario,Consumer,Office Supplies,Small Box,0.56,23-04-2009,0
2814,56837,Steve Nguyen,14-12-2010,Low,10,965.46,0.03,Delivery Truck,-71.48,90.98,30,Ontario,Consumer,Furniture,Jumbo Drum,0.61,18-12-2010,0
2815,56995,Sarah Foster,15-10-2009,Medium,27,157.57,0.08,Express Air,-57.06,5.74,5.01,Ontario,Corporate,Office Supplies,Small Box,0.39,17-10-2009,0
2816,57091,Vivek Grady,31-10-2011,Medium,6,14.85,0.05,Express Air,-2.79,1.68,1.02,Ontario,Home Office,Office Supplies,Wrap Bag,0.81,01-11-2011,0
2817,57155,Stuart Calhoun,17-06-2009,Critical,23,155.52,0.05,Regular Air,-133.73,6.48,9.68,Ontario,Consumer,Office Supplies,Small Box,0.36,18-06-2009,0
2818,57185,Matt Connell,23-05-2011,Medium,28,1360.82,0.06,Regular Air,385.03,49.34,10.25,Ontario,Corporate,Furniture,Large Box,0.57,25-05-2011,0
2819,57409,John Castell,20-11-2009,Not Specified,1,90.88,0.1,Regular Air,-259.63,100.98,7.18,Ontario,Small Business,Technology,Small Box,0.4,21-11-2009,0
2820,57542,John Lucas,22-08-2009,High,23,1256.29,0.04,Regular Air,517.03,55.48,6.79,Ontario,Corporate,Office Supplies,Small Box,0.37,24-08-2009,0
2821,57639,John Castell,21-07-2010,Critical,24,2239.52,0.04,Regular Air,330.5,95.46,18.13,Ontario,Consumer,Furniture,Large Box,0.56,21-07-2010,0
2822,57856,Vivek Grady,12-02-2009,Medium,17,127.45,0.06,Regular Air,-42.17,7.1,6.05,Ontario,Home Office,Office Supplies,Small Box,0.39,13-02-2009,0
2823,58435,Arthur Prichep,07-05-2012,Low,11,273.44,0.01,Regular Air,-35.62,22.38,15.1,Ontario,Home Office,Office Supplies,Small Box,0.38,09-05-2012,0
2824,59009,Sally Hughsby,18-11-2011,Critical,19,614.91,0.02,Express Air,-7.02,30.98,17.08,Ontario,Consumer,Office Supplies,Small Box,0.4,20-11-2011,1
2825,59491,Greg Hansen,24-03-2012,High,31,12470.31,0.04,Regular Air,5528.5,387.99,19.99,Ontario,Home Office,Office Supplies,Small Box,0.38,27-03-2012,0
2826,59554,Karen Daniels,15-11-2011,Critical,40,718.6,0.08,Regular Air,-81.49,17.98,4,Ontario,Consumer,Technology,Small Box,0.79,16-11-2011,0
2827,59559,Greg Hansen,17-09-2010,Critical,30,397.17,0.1,Express Air,7.69,14.34,5,Ontario,Home Office,Furniture,Small Pack,0.49,17-09-2010,0
2828,59745,Alejandro Grove,19-04-2009,Not Specified,36,18092.66,0.09,Regular Air,7917.76,525.98,19.99,Ontario,Consumer,Office Supplies,Small Box,0.37,21-04-2009,0
2829,59906,Lindsay Shagiari,20-05-2010,High,32,284.92,0.03,Regular Air,81.29,9.11,2.15,Ontario,Home Office,Office Supplies,Wrap Bag,0.4,22-05-2010,0
2830,454,Darrin Martin,26-12-2011,Low,42,234.2,0.09,Regular Air,56.22,6.08,1.82,Ontario,Small Business,Office Supplies,Wrap Bag,0.35,28-12-2011,0
2831,549,Ken Brennan,12-07-2012,Critical,13,70.24,0.03,Regular Air,-59.75,4.98,7.44,Ontario,Consumer,Office Supplies,Small Box,0.36,13-07-2012,0
2832,999,Max Jones,04-09-2010,Low,6,583.64,0.08,Regular Air,-179.5,95.43,19.99,Ontario,Home Office,Office Supplies,Small Box,0.79,11-09-2010,0
2833,1286,Lena Creighton,13-05-2010,Not Specified,46,234.37,0.05,Regular Air,-144.68,5.18,5.74,Ontario,Home Office,Office Supplies,Small Box,0.36,14-05-2010,0
2834,1831,Ken Brennan,01-12-2010,Critical,33,12586.19,0,Delivery Truck,619.71,370.98,99,Ontario,Home Office,Office Supplies,Jumbo Drum,0.65,02-12-2010,0
2835,1892,Joe Kamberova,25-03-2009,Low,47,193.63,0.05,Regular Air,-152.52,3.98,5.26,Ontario,Small Business,Office Supplies,Small Box,0.38,29-03-2009,0
2836,1991,Barry Franz,06-09-2012,Not Specified,27,3491.06,0.09,Regular Air,921.7,136.98,24.49,Ontario,Corporate,Furniture,Large Box,0.59,06-09-2012,0
2837,4610,Odella Nelson,17-06-2010,Low,8,66.88,0.09,Regular Air,-17.01,8.33,1.99,Ontario,Small Business,Technology,Small Pack,0.52,19-06-2010,1
2838,5697,Max Jones,04-10-2012,Critical,31,371.68,0.03,Regular Air,-13.32,11.29,5.03,Ontario,Home Office,Office Supplies,Small Box,0.59,06-10-2012,0
2839,5986,Filia McAdams,21-04-2012,High,48,5556.18,0.08,Regular Air,1638.48,120.98,3.99,Ontario,Small Business,Office Supplies,Small Box,0.6,21-04-2012,0
2840,6053,Maureen Fritzler,11-12-2010,Medium,4,16.08,0.04,Regular Air,-3.75,3.8,1.49,Ontario,Corporate,Office Supplies,Small Box,0.38,13-12-2010,0
2841,6432,Lena Creighton,10-11-2011,Critical,30,311.08,0.08,Regular Air,-38.45,10.89,4.5,Ontario,Corporate,Office Supplies,Small Box,0.59,12-11-2011,0
2842,6502,Max Jones,20-08-2011,Medium,16,116.11,0.1,Express Air,-36.46,7.64,5.83,Ontario,Home Office,Office Supplies,Wrap Bag,0.36,20-08-2011,1
2843,6656,Dennis Bolton,15-05-2009,Critical,45,1802,0.02,Regular Air,508.96,39.06,10.55,Ontario,Small Business,Office Supplies,Small Box,0.37,15-05-2009,0
2844,7072,Maureen Fritzler,04-02-2012,Critical,29,258.61,0.07,Regular Air,-15.96,8.85,5.6,Ontario,Corporate,Office Supplies,Small Box,0.36,04-02-2012,0
2845,7429,Art Foster,26-05-2010,Not Specified,33,1379.34,0.04,Regular Air,-470.85,40.48,19.99,Ontario,Home Office,Technology,Small Box,0.77,27-05-2010,0
2846,7910,Erica Hackney,20-04-2010,Critical,41,1871.13,0.01,Regular Air,346.43,45.98,4.8,Ontario,Small Business,Furniture,Wrap Bag,0.68,23-04-2010,0
2847,8035,Don Weiss,01-03-2012,Medium,7,104.38,0.07,Regular Air,-24.2,14.42,6.75,Ontario,Corporate,Office Supplies,Medium Box,0.52,03-03-2012,0
2848,8961,Jessica Myrick,28-06-2011,Low,15,627.69,0,Regular Air,-12.02,39.98,4,Ontario,Small Business,Technology,Small Box,0.7,03-07-2011,1
2849,9606,Darrin Martin,27-07-2009,Not Specified,39,493.26,0.02,Regular Air,263.4,12.53,0.49,Ontario,Small Business,Office Supplies,Small Box,0.38,27-07-2009,0
2850,9857,Bruce Degenhardt,11-05-2010,High,16,2366.18,0.1,Regular Air,703.8,162.93,19.99,Ontario,Home Office,Office Supplies,Small Box,0.39,13-05-2010,0
2851,11233,Kalyca Meade,30-08-2011,Not Specified,25,276.5,0.02,Regular Air,35.72,10.98,4.8,Ontario,Corporate,Office Supplies,Small Box,0.36,01-09-2011,0
2852,11493,Dennis Bolton,20-10-2011,Critical,16,111.9,0.01,Regular Air,38.03,6.47,1.22,Ontario,Small Business,Office Supplies,Wrap Bag,0.4,22-10-2011,0
2853,11684,Jenna Caffey,27-07-2012,High,8,1173.5,0,Regular Air,53.87,140.81,24.49,Ontario,Consumer,Furniture,Large Box,0.57,29-07-2012,0
2854,11975,Max Jones,13-04-2011,Critical,43,210.66,0.08,Regular Air,-145.72,5.18,5.74,Ontario,Home Office,Office Supplies,Small Box,0.36,15-04-2011,0
2855,13537,Lena Creighton,30-05-2010,Low,41,316.61,0.03,Regular Air,110.34,7.4,1.71,Ontario,Home Office,Office Supplies,Wrap Bag,0.4,01-06-2010,0
2856,13670,Art Foster,23-05-2012,Critical,27,116.37,0.04,Express Air,57.63,3.69,0.5,Ontario,Home Office,Office Supplies,Small Box,0.38,26-05-2012,0
2857,13764,Ken Brennan,13-07-2011,Medium,31,123.93,0.1,Regular Air,11.93,4.28,0.94,Ontario,Home Office,Office Supplies,Wrap Bag,0.56,14-07-2011,0
2858,13953,Jenna Caffey,31-05-2011,Critical,32,381.24,0.04,Regular Air,67.6,11.34,5.01,Ontario,Consumer,Office Supplies,Small Box,0.36,02-06-2011,0
2859,14119,Troy Blackwell,31-05-2010,Low,24,103.11,0.06,Regular Air,-95.41,4.18,6.92,Ontario,Home Office,Furniture,Small Box,0.49,04-06-2010,0
2860,14402,Jessica Myrick,14-10-2010,Medium,1,184.46,0.05,Delivery Truck,-106.33,160.98,30,Ontario,Small Business,Furniture,Jumbo Drum,0.62,16-10-2010,0
2861,14499,Harry Marie,14-11-2010,Low,28,574.99,0.06,Regular Air,-148.87,20.97,6.5,Ontario,Consumer,Technology,Small Box,0.78,19-11-2010,0
2862,15079,Erica Hackney,15-01-2010,Medium,45,3753.42,0,Regular Air,1276.25,80.98,7.18,Ontario,Small Business,Technology,Small Box,0.48,18-01-2010,0
2863,15236,Lena Creighton,09-04-2012,Not Specified,33,341.42,0.06,Regular Air,71.5,10.91,2.99,Ontario,Home Office,Office Supplies,Small Box,0.38,10-04-2012,0
2864,15397,Troy Blackwell,06-02-2010,Critical,42,223.33,0,Express Air,-111.89,4.98,4.32,Ontario,Home Office,Technology,Small Pack,0.64,08-02-2010,0
2865,15719,Troy Blackwell,18-01-2011,Critical,18,5405.44,0.07,Delivery Truck,604.46,300.98,64.73,Ontario,Home Office,Furniture,Jumbo Drum,0.56,19-01-2011,0
2866,16450,Dennis Bolton,15-05-2011,Medium,12,73.5,0.03,Regular Air,5.71,5.98,2.5,Ontario,Small Business,Office Supplies,Small Box,0.36,15-05-2011,0
2867,17186,Ken Brennan,26-01-2009,Medium,49,4321.63,0.08,Regular Air,-1549.14,90.98,56.2,Ontario,Consumer,Furniture,Medium Box,0.74,28-01-2009,0
2868,17379,Harry Marie,14-08-2011,Critical,29,3218.42,0.08,Delivery Truck,-1248.58,114.98,58.72,Ontario,Consumer,Furniture,Jumbo Box,0.76,16-08-2011,0
2869,17573,Clytie Kelty,04-09-2011,Low,23,220.97,0.02,Regular Air,-25.86,9.48,7.29,Ontario,Small Business,Furniture,Small Pack,0.45,08-09-2011,0
2870,18595,Art Foster,31-01-2009,Critical,6,451.44,0.1,Regular Air,-35.19,78.65,13.99,Ontario,Home Office,Office Supplies,Medium Box,0.52,02-02-2009,0
2871,19205,Odella Nelson,26-07-2010,Medium,47,1291.35,0.04,Regular Air,479.62,26.38,5.86,Ontario,Small Business,Office Supplies,Small Box,0.39,27-07-2010,0
2872,19494,Clytie Kelty,12-01-2010,High,39,857.32,0.05,Regular Air,195.71,22.23,8.99,Ontario,Small Business,Furniture,Small Pack,0.41,14-01-2010,0
2873,19523,Jim Sink,30-11-2011,High,44,155.78,0.04,Regular Air,-10,3.6,2.2,Ontario,Corporate,Office Supplies,Wrap Bag,0.39,01-12-2011,1
2874,20482,Steven Roelle,18-07-2011,Medium,38,4650.07,0.04,Delivery Truck,-1143.15,120.98,60.19,Ontario,Small Business,Furniture,Jumbo Box,0.71,18-07-2011,0
2875,21445,Clytie Kelty,17-11-2009,Low,14,75.15,0.02,Express Air,-63.53,4.06,6.89,Ontario,Small Business,Office Supplies,Small Box,0.6,21-11-2009,0
2876,21573,Don Weiss,25-04-2012,Critical,31,96.23,0.05,Regular Air,24.05,3.08,0.99,Ontario,Corporate,Office Supplies,Small Box,0.37,27-04-2012,0
2877,21795,Jessica Myrick,13-06-2010,Not Specified,10,278.66,0.05,Express Air,-77.36,27.48,4,Ontario,Small Business,Technology,Small Box,0.75,14-06-2010,0
2878,21859,Kalyca Meade,18-11-2011,High,42,401.37,0.07,Regular Air,13.31,9.74,5.71,Ontario,Corporate,Furniture,Small Box,0.41,19-11-2011,0
2879,21989,Lena Creighton,10-02-2011,Low,9,118.95,0.03,Regular Air,30.8,12.07,6.2,Ontario,Home Office,Furniture,Wrap Bag,0.52,10-02-2011,0
2880,22688,Maureen Fritzler,17-04-2012,Medium,40,2044.2755,0.1,Regular Air,334.53,65.99,5.63,Ontario,Corporate,Technology,Small Box,0.56,18-04-2012,0
2881,22916,Pete Takahito,02-02-2012,Medium,18,122.02,0.04,Regular Air,-115,6.48,10.05,Ontario,Corporate,Office Supplies,Small Box,0.37,03-02-2012,0
2882,22951,Lena Creighton,03-05-2012,Medium,24,1304.0275,0.1,Regular Air,34.36,65.99,8.99,Ontario,Corporate,Technology,Small Box,0.6,03-05-2012,0
2883,23429,Beth Thompson,19-03-2009,Critical,28,154.61,0.06,Regular Air,-82.82,5.34,5.63,Ontario,Corporate,Office Supplies,Small Box,0.39,19-03-2009,0
2884,23681,Jenna Caffey,19-05-2012,High,42,4182.52,0,Express Air,-785.36,95.99,35,Ontario,Consumer,Office Supplies,Large Box,0.36,21-05-2012,0
2885,24263,Rob Haberlin,15-09-2012,Low,16,512.81,0.1,Delivery Truck,-177.07,33.94,19.19,Ontario,Consumer,Furniture,Jumbo Drum,0.58,22-09-2012,0
2886,24455,Fred Wasserman,06-12-2009,Not Specified,8,169.11,0,Regular Air,-10.59,20.89,1.99,Ontario,Home Office,Technology,Small Pack,0.48,08-12-2009,0
2887,24707,Don Weiss,10-03-2012,Medium,14,1961.39,0,Regular Air,761.04,136.98,24.49,Ontario,Corporate,Furniture,Large Box,0.59,11-03-2012,1
2888,25091,Lena Creighton,19-02-2010,Medium,4,156.97,0.01,Regular Air,-25.43,34.54,14.72,Ontario,Corporate,Office Supplies,Small Box,0.37,22-02-2010,0
2889,26305,Max Jones,02-12-2010,Medium,50,1118.21,0.07,Regular Air,-122.79,22.38,15.1,Ontario,Home Office,Office Supplies,Small Box,0.38,04-12-2010,0
2890,26982,Clytie Kelty,28-04-2012,Not Specified,37,1984.61,0.05,Express Air,585.03,55.48,14.3,Ontario,Small Business,Office Supplies,Small Box,0.37,29-04-2012,1
2891,27106,Lena Creighton,01-12-2011,High,1,13.96,0.06,Regular Air,-4.7,10.91,2.99,Ontario,Home Office,Office Supplies,Small Box,0.38,03-12-2011,0
2892,27527,Rob Haberlin,30-11-2010,Medium,37,376.58,0.09,Regular Air,1.33,10.4,5.4,Ontario,Consumer,Furniture,Small Pack,0.51,03-12-2010,0
2893,27746,Jenna Caffey,04-12-2010,Critical,3,1540.77,0.04,Regular Air,-1572.64,499.99,24.49,Ontario,Consumer,Technology,Large Box,0.36,04-12-2010,0
2894,27974,Art Foster,07-10-2010,High,35,897.42,0.08,Regular Air,127.17,26.64,5.3,Ontario,Home Office,Furniture,Medium Box,0.24,08-10-2010,0
2895,28774,Jessica Myrick,01-01-2009,High,32,180.36,0.1,Regular Air,-111.8,5.98,4.69,Ontario,Small Business,Office Supplies,Small Box,0.68,02-01-2009,0
2896,29607,Ken Brennan,13-03-2012,Medium,20,240.74,0.05,Regular Air,21.05,12.28,5.09,Ontario,Home Office,Office Supplies,Small Box,0.38,15-03-2012,0
2897,29730,Ken Brennan,16-06-2010,Critical,21,3072.86,0.08,Delivery Truck,-364.87,150.98,39.25,Ontario,Consumer,Furniture,Jumbo Box,0.75,18-06-2010,0
2898,30144,Joe Kamberova,06-08-2011,Low,25,5503.39,0.08,Delivery Truck,-528.65,218.75,69.64,Ontario,Small Business,Furniture,Jumbo Box,0.77,11-08-2011,0
2899,31266,Rob Haberlin,03-10-2012,High,16,6573.75,0.04,Delivery Truck,1197.05,399.98,12.06,Ontario,Corporate,Technology,Jumbo Box,0.56,04-10-2012,0
2900,31456,Lena Creighton,15-11-2012,High,10,225.09,0.02,Regular Air,64.14,21.38,2.99,Ontario,Home Office,Office Supplies,Small Box,0.36,17-11-2012,0
2901,31522,Max Jones,25-05-2010,Medium,14,302.4,0.04,Regular Air,134.21,22.23,3.63,Ontario,Home Office,Furniture,Small Pack,0.52,27-05-2010,0
2902,33319,Don Weiss,27-03-2009,Not Specified,11,1736.26,0.01,Delivery Truck,-505.76,150.89,60.2,Ontario,Corporate,Furniture,Jumbo Drum,0.77,30-03-2009,0
2903,33635,Darrin Martin,12-07-2009,High,5,477.76,0.04,Delivery Truck,-173.1,90.97,28,Ontario,Small Business,Technology,Jumbo Drum,0.38,13-07-2009,0
2904,33988,Rob Haberlin,10-01-2009,Medium,30,164.78,0,Regular Air,-128.47,5.02,5.14,Ontario,Consumer,Technology,Small Pack,0.79,11-01-2009,0
2905,34087,Jim Sink,24-07-2009,Low,31,3077.731,0.05,Regular Air,745.48,115.99,5.26,Ontario,Corporate,Technology,Small Box,0.57,28-07-2009,0
2906,34691,Clytie Kelty,14-01-2009,Critical,27,217.68,0.08,Regular Air,-168.75,7.77,9.23,Ontario,Small Business,Office Supplies,Small Box,0.58,16-01-2009,0
2907,34785,Jim Sink,25-01-2010,Critical,45,15468.216,0.01,Delivery Truck,-969.05,400.98,42.52,Ontario,Corporate,Furniture,Jumbo Box,0.71,28-01-2010,0
2908,34883,Pete Takahito,04-11-2009,Critical,31,906.015,0.05,Regular Air,248.67,35.99,5.99,Ontario,Corporate,Technology,Wrap Bag,0.38,05-11-2009,0
2909,35077,Michael Dominguez,07-10-2011,High,29,81.1,0.06,Regular Air,-2.07,2.94,0.96,Ontario,Home Office,Office Supplies,Wrap Bag,0.58,08-10-2011,0
2910,36132,Hallie Redmond,09-04-2012,Low,3,604.576,0.03,Delivery Truck,-572.69,236.97,59.24,Ontario,Home Office,Furniture,Jumbo Box,0.61,14-04-2012,0
2911,36133,Katrina Willman,20-08-2011,Medium,6,128.56,0,Regular Air,-7.84,19.98,8.68,Ontario,Consumer,Office Supplies,Small Box,0.37,21-08-2011,0
2912,37891,Steven Roelle,20-10-2011,High,24,163.36,0.04,Regular Air,-65.54,6.48,6.6,Ontario,Small Business,Office Supplies,Small Box,0.37,22-10-2011,0
2913,38146,Erica Hackney,07-12-2011,Low,41,782.05,0.08,Regular Air,-253.74,19.94,14.87,Ontario,Small Business,Furniture,Large Box,0.57,07-12-2011,0
2914,38756,Benjamin Patterson,07-05-2009,Critical,43,2251.497,0.09,Express Air,308.93,65.99,8.99,Ontario,Corporate,Technology,Small Box,0.56,09-05-2009,0
2915,39268,Maureen Fritzler,22-04-2011,Not Specified,44,324.2,0.02,Express Air,-89.75,7.1,6.05,Ontario,Corporate,Office Supplies,Small Box,0.39,24-04-2011,0
2916,39488,Michael Dominguez,22-06-2009,Low,18,92.4,0.04,Express Air,8.6,4.48,2.5,Ontario,Home Office,Office Supplies,Small Box,0.37,26-06-2009,0
2917,39650,Jessica Myrick,30-07-2010,Not Specified,10,1004.89,0,Delivery Truck,-189.02,89.99,42,Ontario,Small Business,Furniture,Jumbo Drum,0.66,02-08-2010,0
2918,39844,Jim Sink,01-12-2009,Not Specified,47,4387.24,0.09,Regular Air,-286.47,95.43,19.99,Ontario,Corporate,Office Supplies,Small Box,0.79,02-12-2009,0
2919,41316,John Castell,21-07-2009,Not Specified,8,121.74,0.01,Regular Air,21,14.28,2.99,Ontario,Consumer,Office Supplies,Small Box,0.39,22-07-2009,0
2920,41476,Mark Cousins,31-05-2010,High,48,92.25,0.07,Regular Air,-104.8,1.86,2.58,Ontario,Corporate,Office Supplies,Wrap Bag,0.82,01-06-2010,0
2921,41861,Kalyca Meade,26-11-2010,Low,24,475.9,0.02,Regular Air,110.44,19.98,5.97,Ontario,Corporate,Office Supplies,Small Box,0.38,28-11-2010,1
2922,42274,Lena Creighton,03-09-2011,High,23,2296.76,0.01,Regular Air,241.15,99.99,19.99,Ontario,Home Office,Technology,Small Box,0.52,05-09-2011,0
2923,42882,Michael Dominguez,27-10-2010,Low,17,204.07,0.08,Express Air,-22.55,11.97,4.98,Ontario,Home Office,Office Supplies,Small Box,0.58,29-10-2010,0
2924,43360,Max Jones,13-10-2009,Low,48,112.16,0,Regular Air,-178.29,2.08,5.33,Ontario,Home Office,Furniture,Small Box,0.43,20-10-2009,0
2925,43713,Odella Nelson,07-09-2012,Medium,12,34.41,0.05,Regular Air,-17.69,2.6,2.4,Ontario,Small Business,Office Supplies,Wrap Bag,0.58,09-09-2012,1
2926,44322,Max Jones,12-10-2011,Not Specified,15,600.8,0.1,Regular Air,43.55,42.76,6.22,Ontario,Home Office,Office Supplies,Small Box,0.33,14-10-2011,0
2927,44579,Clytie Kelty,03-06-2011,Not Specified,19,3896.39,0.1,Regular Air,755.28,218.08,18.06,Ontario,Small Business,Furniture,Large Box,0.57,04-06-2011,1
2928,44737,Duane Benoit,19-11-2012,Medium,11,773.74,0.02,Regular Air,-309.48,64.65,35,Ontario,Home Office,Office Supplies,Large Box,0.8,20-11-2012,0
2929,44738,Max Jones,05-12-2010,Not Specified,34,75.57,0.02,Regular Air,6.87,2.1,0.7,Ontario,Home Office,Office Supplies,Wrap Bag,0.57,07-12-2010,0
2930,44768,Mark Cousins,26-05-2012,Not Specified,45,16699.56,0.02,Delivery Truck,3083.98,355.98,58.92,Ontario,Corporate,Furniture,Jumbo Drum,0.64,27-05-2012,0
2931,44867,Max Jones,26-07-2009,High,40,21425.91,0.01,Delivery Truck,7360.43,500.98,26,Ontario,Home Office,Furniture,Jumbo Drum,0.6,28-07-2009,0
2932,45029,Gene McClure,03-07-2010,High,20,5304.42,0.01,Delivery Truck,-633.44,262.11,62.74,Ontario,Consumer,Furniture,Jumbo Box,0.75,03-07-2010,0
2933,45543,Denny Joy,02-02-2011,Low,16,1223.43,0.01,Delivery Truck,-1615.59,70.89,89.3,Ontario,Corporate,Furniture,Jumbo Box,0.69,06-02-2011,0
2934,45635,Denny Joy,07-04-2012,Low,50,2018.68,0.1,Regular Air,731.72,43.98,1.99,Ontario,Corporate,Technology,Small Pack,0.44,16-04-2012,0
2935,46436,Odella Nelson,04-04-2009,Low,46,1477.572,0,Regular Air,840.05,35.99,0.99,Ontario,Small Business,Technology,Small Pack,0.35,11-04-2009,0
2936,46848,John Castell,10-11-2009,Medium,39,3842.99,0.04,Regular Air,-67.68,95.43,19.99,Ontario,Small Business,Office Supplies,Small Box,0.79,12-11-2009,0
2937,47009,Clytie Kelty,04-06-2009,Critical,32,1587.16,0.09,Express Air,-22.33,49.99,19.99,Ontario,Small Business,Technology,Small Box,0.45,06-06-2009,0
