Order.Quantity,Sales,Discount,Profit,Unit.Price,Shipping.Cost,Product.Base.Margin,Customer.Name,Customer.Segment,Product.Category,Region,Order.Priority,Ship.Mode,Product.Container,Days_to_Ship,Order_Quarter,Order_Month,Order_Weekday,Order_Day,Ship_Month,Ship_Weekday,Ship_Day,Order_Day_cat,Ship_Day_cat
1,13.040000,0.060000,-6.620000,10.480000,2.890000,0.600000,John Lucas,Corporate,Office Supplies,Ontario,Low,Regular Air,Small Pack,61,2,5,0,9,7,5,9,9,9
31,197.590000,0.090000,-73.620000,6.810000,5.480000,0.370000,Odella Nelson,Small Business,Office Supplies,Ontario,Not Specified,Regular Air,Small Box,61,2,4,6,3,6,4,3,3,3
43,856.450000,0.030000,265.100000,19.840000,4.100000,0.440000,Arthur Prichep,Home Office,Office Supplies,Ontario,Medium,Regular Air,Wrap Bag,0,1,2,1,9,2,1,9,9,9
2,201.178000,0.070000,-604.410000,125.990000,2.500000,0.600000,Denny Blanton,Home Office,Technology,Ontario,Critical,Regular Air,Small Box,0,1,3,4,13,3,4,13,13,13
28,90.500000,0.030000,24.710000,3.080000,0.990000,0.370000,Steve Nguyen,Consumer,Office Supplies,Ontario,Medium,Regular Air,Small Box,0,1,1,4,8,1,4,8,8,8
25,157.400000,0.070000,-84.000000,6.480000,6.740000,0.370000,Sean O'Donnell,Corporate,Office Supplies,Ontario,Medium,Regular Air,Small Box,30,2,6,4,8,7,6,8,8,8
11,617.219000,0.030000,-136.090000,65.990000,8.990000,0.580000,Sally Hughsby,Consumer,Technology,Ontario,Low,Express Air,Small Box,122,1,3,5,12,7,1,12,12,12
20,157.130000,0.070000,-46.890000,8.320000,2.380000,0.740000,Jas O'Carroll,Corporate,Technology,Ontario,Medium,Regular Air,Small Pack,2,4,11,4,18,11,6,20,18,20
14,3049.632000,0.040000,-679.040000,280.980000,35.670000,0.660000,Sally Hughsby,Consumer,Furniture,Ontario,Low,Delivery Truck,Jumbo Box,61,3,9,6,2,11,4,2,2,2
18,2657.560000,0.100000,126.280000,150.980000,16.010000,0.700000,Sally Hughsby,Home Office,Furniture,Ontario,Not Specified,Delivery Truck,Jumbo Box,31,1,3,5,6,4,1,6,6,6
44,243.500000,0.090000,23.870000,5.980000,1.670000,0.510000,Odella Nelson,Small Business,Office Supplies,Ontario,Not Specified,Regular Air,Wrap Bag,91,2,4,6,12,7,6,12,12,12
43,606.980000,0.050000,21.080000,13.730000,6.850000,0.540000,Matt Connell,Corporate,Furniture,Ontario,Low,Regular Air,Wrap Bag,69,3,7,4,9,9,3,16,9,16
33,311.190000,0.030000,-9.180000,9.380000,4.930000,0.570000,Alejandro Grove,Corporate,Furniture,Ontario,Not Specified,Regular Air,Small Box,60,1,1,0,9,3,4,9,9,9
46,1752.096500,0.100000,356.350000,45.990000,4.990000,0.570000,Lindsay Shagiari,Home Office,Technology,Ontario,Low,Regular Air,Small Box,0,3,7,0,16,7,0,16,16,16
13,76.810000,0.000000,-55.770000,4.980000,7.540000,0.380000,Denny Blanton,Home Office,Office Supplies,Ontario,Critical,Regular Air,Small Box,1,1,3,3,24,3,4,25,24,25
35,725.150000,0.050000,140.570000,20.270000,3.990000,0.570000,Harold Ryan,Home Office,Office Supplies,Ontario,Medium,Regular Air,Small Box,1,4,11,2,25,11,3,26,25,26
28,1166.290000,0.070000,302.860000,41.710000,4.500000,0.560000,Kean Nguyen,Small Business,Office Supplies,Ontario,Medium,Express Air,Small Box,2,3,7,2,25,7,4,27,25,27
20,62.780000,0.040000,-17.750000,2.980000,2.030000,0.570000,Xylona Price,Corporate,Office Supplies,Ontario,Low,Express Air,Wrap Bag,0,1,1,4,16,1,4,16,16,16
4,701.160000,0.080000,4.560000,172.990000,19.990000,0.390000,Sean O'Donnell,Corporate,Office Supplies,Ontario,Low,Regular Air,Small Box,-231,4,11,0,29,4,0,12,29,12
39,1818.760000,0.020000,843.120000,46.940000,6.770000,0.440000,Arthur Prichep,Home Office,Furniture,Ontario,Medium,Regular Air,Small Box,3,3,7,6,25,7,2,28,25,28
37,1251.180000,0.050000,-1756.440000,31.760000,45.510000,0.650000,Arthur Prichep,Small Business,Furniture,Ontario,High,Delivery Truck,Jumbo Box,2,1,1,2,21,1,4,23,21,23
24,169.354000,0.090000,-84.140000,7.990000,5.030000,0.600000,Sally Hughsby,Consumer,Technology,Ontario,Low,Express Air,Medium Box,7,3,8,5,18,8,5,25,18,25
14,593.620000,0.020000,25.190000,40.990000,19.990000,0.360000,Laura Armstrong,Small Business,Office Supplies,Ontario,High,Regular Air,Small Box,-173,3,7,6,31,2,1,8,31,8
37,1196.200000,0.030000,-73.770000,30.980000,6.500000,0.790000,Jim Kriz,Consumer,Technology,Ontario,Low,Regular Air,Small Box,4,3,7,1,20,7,5,24,20,24
3,28.750000,0.010000,-31.430000,8.460000,3.620000,0.610000,Lena Radford,Small Business,Technology,Ontario,High,Regular Air,Small Pack,1,3,7,4,23,7,5,24,23,24
12,83.890000,0.050000,-29.590000,6.810000,5.480000,0.370000,Ryan Akin,Consumer,Office Supplies,Ontario,Critical,Regular Air,Small Box,-86,1,3,3,31,1,1,4,31,4
15,43.960000,0.030000,-0.240000,2.780000,1.490000,0.390000,Robert Marley,Corporate,Office Supplies,Ontario,Critical,Regular Air,Small Box,2,4,10,6,24,10,1,26,24,26
20,1361.910000,0.050000,312.520000,70.970000,3.500000,0.590000,Xylona Price,Corporate,Office Supplies,Ontario,High,Regular Air,Small Box,2,2,5,1,22,5,3,24,22,24
42,267.060000,0.030000,-96.950000,6.240000,5.220000,0.600000,Vivek Grady,Corporate,Furniture,Ontario,High,Regular Air,Small Box,28,1,2,5,12,3,5,12,12,12
43,512.780000,0.080000,16.140000,12.200000,6.020000,0.430000,John Lucas,Small Business,Furniture,Ontario,Critical,Regular Air,Small Pack,0,2,6,1,19,6,1,19,19,19
15,2272.560000,0.060000,111.050000,150.980000,16.010000,0.700000,Vivek Grady,Corporate,Furniture,Ontario,Critical,Delivery Truck,Jumbo Box,0,2,4,5,10,4,5,10,10,10
18,8334.030000,0.050000,1886.660000,510.140000,14.700000,0.560000,Scott Cohen,Consumer,Technology,Ontario,Medium,Delivery Truck,Jumbo Drum,59,1,1,0,4,3,3,4,4,4
22,1516.130000,0.060000,493.030000,67.840000,0.990000,0.580000,Karen Daniels,Consumer,Office Supplies,Ontario,Low,Express Air,Small Box,-233,3,8,0,30,1,5,9,30,9
22,561.920000,0.100000,57.820000,28.380000,1.990000,0.510000,John Lucas,Small Business,Technology,Ontario,Low,Regular Air,Small Pack,2,3,8,1,24,8,3,26,24,26
16,1835.840000,0.050000,608.740000,110.980000,13.990000,0.690000,Liz Willingham,Home Office,Furniture,Ontario,Low,Regular Air,Medium Box,-80,1,3,3,25,1,0,4,25,4
32,1727.790000,0.100000,-694.900000,58.140000,36.610000,0.610000,Cathy Prescott,Corporate,Furniture,Ontario,Low,Delivery Truck,Jumbo Box,2,2,6,6,13,6,1,15,13,15
42,3931.170000,0.100000,1174.020000,100.970000,7.180000,0.460000,Steve Nguyen,Consumer,Technology,Ontario,High,Regular Air,Small Box,1,4,10,1,23,10,2,24,23,24
23,394.800000,0.100000,-113.800000,17.980000,4.000000,0.790000,Lindsay Shagiari,Home Office,Technology,Ontario,Critical,Regular Air,Small Box,1,3,9,3,13,9,4,14,13,14
44,276.000000,0.080000,-98.530000,6.480000,5.820000,0.370000,Sean O'Donnell,Corporate,Office Supplies,Ontario,Low,Regular Air,Small Box,-232,4,11,0,30,4,6,12,30,12
33,207.920000,0.080000,-124.840000,6.230000,6.970000,0.360000,Robert Marley,Corporate,Office Supplies,Ontario,Not Specified,Express Air,Small Box,1,1,1,4,27,1,5,28,27,28
18,877.640000,0.030000,218.970000,48.580000,3.990000,0.560000,Katherine Nockton,Corporate,Office Supplies,Ontario,Not Specified,Regular Air,Small Box,31,1,1,6,3,2,2,3,3,3
17,1032.072000,0.060000,54.230000,70.890000,89.300000,0.720000,Sam Zeldin,Small Business,Furniture,Ontario,Not Specified,Delivery Truck,Jumbo Box,0,2,6,3,25,6,3,25,25,25
25,184.320000,0.000000,-73.330000,6.680000,7.300000,0.370000,Harold Ryan,Home Office,Office Supplies,Ontario,Low,Regular Air,Small Box,-112,4,11,2,7,7,2,18,7,18
12,34.010000,0.000000,10.580000,2.610000,0.500000,0.390000,Xylona Price,Corporate,Office Supplies,Ontario,Critical,Regular Air,Small Box,61,1,3,2,11,5,0,11,11,11
50,794.580000,0.050000,11.650000,15.230000,27.750000,0.760000,Lena Radford,Small Business,Furniture,Ontario,High,Delivery Truck,Jumbo Box,1,1,2,5,18,2,6,19,18,19
22,123.950000,0.010000,2.420000,5.340000,2.990000,0.380000,Jas O'Carroll,Corporate,Office Supplies,Ontario,High,Regular Air,Small Box,61,1,3,0,8,5,5,8,8,8
39,9081.980000,0.020000,2485.540000,232.580000,19.990000,0.590000,Alejandro Grove,Corporate,Office Supplies,Ontario,Not Specified,Express Air,Small Box,2,4,10,4,29,10,6,31,29,31
28,481.270000,0.010000,-128.890000,15.700000,11.250000,0.600000,Mick Hernandez,Home Office,Office Supplies,Ontario,Low,Regular Air,Small Box,5,2,4,1,20,4,6,25,20,25
10,52.760000,0.090000,-49.530000,4.980000,7.440000,0.360000,Ben Ferrer,Corporate,Office Supplies,Ontario,Low,Regular Air,Small Box,0,4,12,6,12,12,6,12,12,12
9,1225.370000,0.080000,0.980000,140.810000,24.490000,0.570000,Todd Sumrall,Consumer,Furniture,Ontario,High,Regular Air,Large Box,61,4,10,3,6,12,1,6,6,6
50,169.130000,0.000000,43.050000,3.140000,1.140000,0.400000,Sean O'Donnell,Corporate,Office Supplies,Ontario,High,Regular Air,Wrap Bag,61,1,3,4,4,5,2,4,4,4
29,208.040000,0.100000,14.770000,7.590000,4.000000,0.420000,Laura Armstrong,Small Business,Furniture,Ontario,Medium,Regular Air,Wrap Bag,3,3,7,3,15,7,6,18,15,18
22,136.180000,0.080000,-43.260000,5.980000,5.460000,0.360000,Jane Waco,Corporate,Office Supplies,Ontario,Critical,Regular Air,Small Box,1,3,8,2,17,8,3,18,17,18
11,78.680000,0.050000,-29.070000,6.480000,6.220000,0.370000,Guy Phonely,Corporate,Office Supplies,Ontario,Critical,Regular Air,Small Box,1,2,4,1,28,4,2,29,28,29
44,128.220000,0.070000,16.510000,2.940000,0.700000,0.580000,Pamela Coakley,Corporate,Office Supplies,Ontario,High,Regular Air,Wrap Bag,2,3,7,1,17,7,3,19,17,19
12,96.730000,0.080000,-83.650000,7.770000,9.230000,0.580000,Ben Ferrer,Corporate,Office Supplies,Ontario,Medium,Regular Air,Small Box,1,3,9,3,17,9,4,18,17,18
20,307.460000,0.020000,4.910000,14.580000,7.400000,0.480000,Chris Selesnick,Home Office,Furniture,Ontario,Critical,Regular Air,Small Box,-321,4,11,6,29,1,0,12,29,12
10,36.910000,0.070000,-27.720000,3.280000,3.970000,0.560000,Matt Connell,Corporate,Office Supplies,Ontario,Low,Regular Air,Wrap Bag,0,2,6,1,23,6,1,23,23,23
49,1400.910000,0.090000,-163.530000,30.980000,19.510000,0.360000,Jim Kriz,Consumer,Office Supplies,Ontario,Low,Regular Air,Small Box,61,1,3,3,5,5,1,5,5,5
25,172.420000,0.090000,-71.600000,7.100000,6.050000,0.390000,Stephanie Ulpright,Consumer,Office Supplies,Ontario,Not Specified,Regular Air,Small Box,59,1,2,3,5,4,6,5,5,5
44,363.920000,0.000000,-144.560000,8.090000,7.960000,0.490000,Alejandro Grove,Consumer,Furniture,Ontario,Not Specified,Regular Air,Small Box,28,1,2,0,2,3,0,2,2,2
50,7778.758000,0.000000,2547.300000,175.990000,4.990000,0.590000,Chris Selesnick,Home Office,Technology,Ontario,Low,Regular Air,Small Box,38,1,2,3,24,4,6,3,24,3
47,1001.170000,0.000000,333.180000,19.980000,5.770000,0.380000,Sandra Flanagan,Home Office,Office Supplies,Ontario,Low,Regular Air,Small Box,122,2,4,0,2,8,3,2,2,2
14,890.900000,0.050000,404.290000,63.940000,14.480000,0.460000,Sally Hughsby,Consumer,Furniture,Ontario,Low,Express Air,Small Box,7,2,6,1,30,7,1,7,30,7
39,2192.439000,0.060000,517.820000,65.990000,3.990000,0.590000,Jim Kriz,Consumer,Technology,Ontario,Critical,Express Air,Small Box,2,3,7,0,18,7,2,20,18,20
28,3361.020000,0.040000,26.050000,115.990000,56.140000,0.400000,Scott Cohen,Consumer,Technology,Ontario,High,Delivery Truck,Jumbo Drum,31,1,3,4,9,4,0,9,9,9
23,2732.010000,0.040000,-100.470000,119.990000,56.140000,0.390000,Guy Phonely,Corporate,Technology,Ontario,Medium,Delivery Truck,Jumbo Box,-87,1,3,5,31,1,2,4,31,4
12,382.290000,0.050000,61.470000,30.980000,9.180000,0.400000,Odella Nelson,Small Business,Office Supplies,Ontario,Low,Express Air,Small Box,0,2,4,1,21,4,1,21,21,21
2,18.810000,0.080000,-12.830000,5.780000,7.960000,0.360000,Ben Ferrer,Corporate,Office Supplies,Ontario,Critical,Regular Air,Small Box,30,2,6,4,12,7,6,12,12,12
5,1455.490000,0.070000,-807.590000,300.970000,7.180000,0.480000,Steve Nguyen,Small Business,Technology,Ontario,Medium,Regular Air,Small Box,62,3,7,6,5,9,5,5,5,5
30,5454.510000,0.030000,446.260000,180.980000,30.000000,0.690000,Harold Ryan,Home Office,Furniture,Ontario,Not Specified,Delivery Truck,Jumbo Drum,-292,4,10,0,29,1,2,11,29,11
35,3640.830000,0.000000,-6.800000,100.980000,35.840000,0.620000,Matt Connell,Corporate,Furniture,Ontario,Not Specified,Delivery Truck,Jumbo Box,2,2,4,0,20,4,2,22,20,22
39,18561.310000,0.050000,4822.420000,500.980000,26.000000,0.600000,Liz Willingham,Home Office,Furniture,Ontario,High,Delivery Truck,Jumbo Drum,2,3,9,4,24,9,6,26,24,26
42,906.070000,0.000000,-2.660000,20.150000,8.990000,0.580000,Katherine Nockton,Corporate,Office Supplies,Ontario,Low,Regular Air,Small Pack,9,2,6,0,6,6,2,15,6,15
28,23106.460000,0.080000,9527.470000,896.990000,19.990000,0.380000,Alejandro Grove,Corporate,Office Supplies,Ontario,High,Regular Air,Small Box,-232,3,9,2,30,2,1,10,30,10
16,5105.060000,0.030000,467.120000,320.640000,29.200000,0.660000,Katherine Nockton,Home Office,Furniture,Ontario,Not Specified,Delivery Truck,Jumbo Box,61,2,5,6,10,7,4,10,10,10
15,76.420000,0.030000,-3.950000,4.760000,3.010000,0.360000,Kean Nguyen,Small Business,Office Supplies,Ontario,Critical,Regular Air,Wrap Bag,2,4,12,6,18,12,1,20,18,20
44,1431.000000,0.020000,-55.780000,30.980000,6.500000,0.790000,Harold Ryan,Home Office,Technology,Ontario,Not Specified,Express Air,Small Box,-174,2,6,1,30,1,2,7,30,7
16,79.980000,0.090000,-56.560000,4.860000,7.100000,0.420000,Sam Zeldin,Small Business,Furniture,Ontario,Medium,Regular Air,Small Box,-174,4,12,6,6,6,0,15,6,15
45,138.450000,0.030000,24.340000,2.940000,0.700000,0.580000,Jas O'Carroll,Home Office,Office Supplies,Ontario,High,Express Air,Wrap Bag,31,1,1,6,10,2,2,10,10,10
4,24.320000,0.050000,-2.970000,4.710000,0.700000,0.800000,Robert Marley,Corporate,Office Supplies,Ontario,High,Express Air,Wrap Bag,31,1,1,1,6,2,4,6,6,6
19,1004.180000,0.080000,374.190000,55.480000,6.790000,0.370000,Stephanie Ulpright,Consumer,Office Supplies,Ontario,Critical,Express Air,Small Box,61,4,10,0,11,12,5,11,11,11
24,3118.600000,0.060000,804.200000,128.240000,12.650000,0.240000,Harold Ryan,Home Office,Furniture,Ontario,Critical,Express Air,Medium Box,61,4,10,4,9,12,2,9,9,9
46,153.280000,0.090000,-161.210000,3.280000,5.000000,0.560000,Mick Hernandez,Home Office,Office Supplies,Ontario,High,Regular Air,Wrap Bag,31,4,10,5,6,11,1,6,6,6
37,281.790000,0.040000,-50.960000,7.640000,5.830000,0.360000,Robert Marley,Corporate,Office Supplies,Ontario,High,Express Air,Wrap Bag,92,3,7,4,2,10,5,2,2,2
40,6559.010000,0.100000,2307.570000,172.990000,19.990000,0.390000,Jay Kimmel,Small Business,Office Supplies,Ontario,High,Regular Air,Small Box,2,2,4,0,23,4,2,25,23,25
31,131.430000,0.010000,37.250000,4.000000,1.300000,0.370000,Laura Armstrong,Small Business,Office Supplies,Ontario,Not Specified,Regular Air,Wrap Bag,-264,4,12,3,3,3,5,14,3,14
37,2374.350000,0.050000,878.210000,63.940000,14.480000,0.460000,Bill Overfelt,Corporate,Furniture,Ontario,Medium,Regular Air,Small Box,2,4,11,0,23,11,2,25,23,25
7,1822.830000,0.080000,-627.640000,259.710000,66.670000,0.650000,Herbert Flentye,Small Business,Furniture,Ontario,High,Delivery Truck,Jumbo Box,62,3,7,2,7,9,1,7,7,7
27,826.270000,0.030000,322.880000,29.180000,8.550000,0.420000,Ryan Akin,Consumer,Furniture,Ontario,Medium,Regular Air,Small Box,61,3,8,0,1,10,5,1,1,1
50,1875.414500,0.050000,507.330000,45.990000,2.500000,0.560000,John Lucas,Small Business,Technology,Ontario,Critical,Regular Air,Small Box,30,2,4,1,3,5,3,3,3,3
46,7535.960000,0.080000,2745.870000,165.980000,19.990000,0.400000,Vivek Grady,Home Office,Office Supplies,Ontario,Critical,Regular Air,Small Box,30,4,11,1,1,12,3,1,1,1
30,630.540000,0.030000,-30.070000,20.150000,8.990000,0.580000,Jane Waco,Corporate,Office Supplies,Ontario,High,Regular Air,Small Pack,1,2,6,1,19,6,2,20,19,20
47,1413.820000,0.100000,226.530000,30.980000,11.630000,0.370000,Xylona Price,Corporate,Office Supplies,Ontario,Medium,Regular Air,Small Box,31,2,5,3,12,6,6,12,12,12
22,649.710000,0.070000,-157.510000,30.420000,8.650000,0.740000,Bill Overfelt,Corporate,Technology,Ontario,High,Regular Air,Small Box,2,3,7,5,23,7,0,25,23,25
38,3191.240000,0.000000,1620.230000,83.980000,5.010000,0.380000,Steve Nguyen,Small Business,Office Supplies,Ontario,Not Specified,Regular Air,Small Box,1,4,11,4,16,11,5,17,16,17
18,47.550000,0.000000,10.010000,2.210000,1.000000,0.380000,Steve Nguyen,Small Business,Office Supplies,Ontario,Critical,Express Air,Wrap Bag,31,4,10,0,12,11,3,12,12,12
24,520.680000,0.090000,-143.660000,22.840000,16.870000,0.390000,John Lucas,Small Business,Office Supplies,Ontario,Not Specified,Regular Air,Small Box,2,3,7,1,21,7,3,23,21,23
50,375.110000,0.010000,-331.630000,7.280000,11.150000,0.370000,Laura Armstrong,Small Business,Office Supplies,Ontario,High,Regular Air,Small Box,2,3,8,2,22,8,4,24,22,24
12,97.740000,0.040000,-8.500000,7.840000,4.710000,0.350000,Harold Ryan,Home Office,Office Supplies,Ontario,Critical,Regular Air,Small Box,2,1,1,2,21,1,4,23,21,23
27,341.100000,0.000000,-4.750000,11.970000,4.980000,0.580000,Lena Radford,Small Business,Office Supplies,Ontario,Not Specified,Regular Air,Small Box,31,3,8,2,3,9,5,3,3,3
43,1502.470000,0.070000,214.050000,34.580000,8.990000,0.560000,Vivek Grady,Home Office,Office Supplies,Ontario,Low,Regular Air,Small Pack,2,4,11,1,20,11,3,22,20,22
33,13671.940000,0.010000,5711.960000,400.970000,48.260000,0.360000,John Castell,Small Business,Technology,Ontario,Not Specified,Delivery Truck,Jumbo Box,61,3,8,3,4,10,1,4,4,4
31,536.830000,0.060000,161.370000,17.480000,1.990000,0.450000,Bill Overfelt,Corporate,Technology,Ontario,Low,Regular Air,Small Pack,0,4,10,4,15,10,4,15,15,15
26,1614.840000,0.020000,-716.550000,60.980000,49.000000,0.590000,Jim Kriz,Consumer,Office Supplies,Ontario,Critical,Express Air,Large Box,30,3,9,5,11,10,0,11,11,11
33,1422.310000,0.020000,498.150000,43.980000,1.990000,0.440000,Sally Hughsby,Consumer,Technology,Ontario,Low,Regular Air,Small Pack,4,3,7,1,21,7,5,25,21,25
42,5678.552500,0.010000,1550.880000,155.990000,8.990000,0.580000,Sean O'Donnell,Corporate,Technology,Ontario,Critical,Regular Air,Small Box,0,2,4,2,8,4,2,8,8,8
28,132.010000,0.040000,-93.120000,4.370000,5.150000,0.590000,Sean O'Donnell,Corporate,Office Supplies,Ontario,Low,Regular Air,Small Box,0,3,9,4,14,9,4,14,14,14
17,233.010000,0.040000,88.880000,12.970000,1.490000,0.350000,Nat Carroll,Home Office,Office Supplies,Ontario,High,Express Air,Small Box,31,4,10,4,12,11,0,12,12,12
26,4769.069500,0.030000,1138.580000,205.990000,5.990000,0.590000,John Lucas,Small Business,Technology,Ontario,Medium,Regular Air,Small Box,61,4,10,2,3,12,0,3,3,3
46,100.600000,0.030000,11.550000,2.210000,1.000000,0.380000,Stephanie Ulpright,Consumer,Office Supplies,Ontario,Not Specified,Regular Air,Wrap Bag,28,1,2,0,9,3,0,9,9,9
35,133.070000,0.020000,-15.960000,3.740000,0.940000,0.830000,Bill Overfelt,Corporate,Office Supplies,Ontario,Not Specified,Regular Air,Wrap Bag,1,1,3,5,19,3,6,20,19,20
25,68.540000,0.100000,22.200000,2.880000,0.500000,0.390000,Alejandro Grove,Consumer,Office Supplies,Ontario,Medium,Regular Air,Small Box,0,2,4,5,14,4,5,14,14,14
30,1824.848000,0.000000,364.230000,65.990000,8.800000,0.580000,John Lucas,Small Business,Technology,Ontario,Not Specified,Regular Air,Small Box,2,2,4,4,13,4,6,15,13,15
4,49.860000,0.090000,-21.770000,11.970000,4.980000,0.580000,Jim Kriz,Consumer,Office Supplies,Ontario,High,Regular Air,Small Box,62,3,7,3,7,9,2,7,7,7
11,24.950000,0.090000,-5.140000,2.180000,1.380000,0.440000,Cathy Prescott,Corporate,Office Supplies,Ontario,Medium,Regular Air,Wrap Bag,0,2,4,0,25,4,0,25,25,25
20,596.560000,0.040000,60.700000,29.990000,5.500000,0.510000,Vivek Grady,Corporate,Technology,Ontario,High,Express Air,Small Box,0,3,9,2,28,9,2,28,28,28
8,317.820000,0.020000,-33.090000,37.760000,12.900000,0.570000,Todd Sumrall,Consumer,Office Supplies,Ontario,Medium,Regular Air,Small Box,1,4,12,5,24,12,6,25,24,25
16,136.980000,0.040000,44.120000,8.740000,1.390000,0.380000,Sarah Foster,Corporate,Office Supplies,Ontario,Low,Regular Air,Small Box,122,3,8,3,11,12,6,11,11,11
50,1893.290000,0.070000,857.340000,37.700000,2.990000,0.350000,Tony Chapman,Consumer,Office Supplies,Ontario,High,Regular Air,Small Box,30,4,11,5,5,12,0,5,5,5
46,11002.660000,0.070000,2349.290000,243.980000,43.320000,0.550000,Alejandro Grove,Corporate,Furniture,Ontario,Low,Delivery Truck,Jumbo Drum,-168,4,10,0,4,4,0,19,4,19
14,481.400000,0.040000,150.720000,35.440000,5.090000,0.380000,Steve Nguyen,Small Business,Office Supplies,Ontario,Not Specified,Regular Air,Small Box,0,4,11,4,6,11,4,6,6,6
41,236.680000,0.080000,-82.790000,5.740000,5.010000,0.390000,Laura Armstrong,Small Business,Office Supplies,Ontario,Medium,Regular Air,Small Box,31,4,10,3,6,11,6,6,6,6
22,3122.550000,0.070000,-574.560000,145.980000,46.200000,0.690000,Laura Armstrong,Corporate,Furniture,Ontario,Not Specified,Delivery Truck,Jumbo Box,1,4,10,1,13,10,2,14,13,14
40,264.600000,0.100000,-93.060000,6.480000,6.220000,0.370000,Sandra Flanagan,Home Office,Office Supplies,Ontario,High,Express Air,Small Box,1,1,1,0,30,1,1,31,30,31
21,664.989000,0.040000,170.460000,35.990000,5.990000,0.380000,Arthur Prichep,Home Office,Technology,Ontario,Medium,Regular Air,Wrap Bag,2,3,8,2,15,8,4,17,15,17
47,421.080000,0.000000,82.310000,8.330000,1.990000,0.520000,Ryan Akin,Consumer,Technology,Ontario,Not Specified,Express Air,Small Pack,59,1,2,1,3,4,4,3,3,3
16,2834.960000,0.070000,587.640000,178.470000,19.990000,0.550000,Nat Carroll,Home Office,Office Supplies,Ontario,Not Specified,Regular Air,Small Box,0,4,12,4,24,12,4,24,24,24
26,174.580000,0.080000,-57.170000,6.840000,4.420000,0.580000,Stephanie Ulpright,Consumer,Office Supplies,Ontario,High,Regular Air,Small Pack,31,2,5,2,12,6,5,12,12,12
1,37.890000,0.000000,-120.970000,35.410000,1.990000,0.430000,Katherine Nockton,Corporate,Technology,Ontario,Not Specified,Regular Air,Small Pack,31,1,3,4,12,4,0,12,12,12
